,codigo_ibge,anomes_s,tx_acomp_freq_escol_f,tx_acomp_agenda_saude_f,tx_atual_cad_f,igdm_f,igd_pbf_fator_redutor_conforme_saldo_f
431,172010,202507,0.9652,0.8553,0.9204,0.9153,1.0
432,172015,202507,0.968,0.9229,0.9065,0.926,1.0
433,172020,202507,0.7962,0.9123,0.8819,0.8681,1.0
434,172025,202507,0.9765,0.9031,0.8977,0.9188,1.0
435,172030,202507,0.9338,0.8811,0.8731,0.8903,1.0
436,172049,202507,0.9611,0.8223,0.9599,0.9258,1.0
437,172065,202507,0.7889,0.8753,0.8367,0.8344,1.0
438,172080,202507,0.8575,0.9687,0.9248,0.919,1.0
439,172085,202507,0.8627,0.9407,0.7844,0.8431,1.0
440,172090,202507,0.825,0.923,0.9624,0.9182,1.0
441,172093,202507,0.9268,0.8413,0.8685,0.8763,1.0
442,172097,202507,0.961,0.9251,0.8538,0.8984,1.0
443,172100,202507,0.9369,0.7693,0.8677,0.8604,0.6
444,172110,202507,0.9086,0.9444,0.8667,0.8966,1.0
445,172120,202507,0.9176,0.8749,0.9031,0.8997,1.0
446,172125,202507,0.8443,0.8994,0.9239,0.8979,1.0
447,172130,202507,0.9686,0.7929,0.8628,0.8718,1.0
448,172208,202507,0.8065,0.7977,0.9337,0.8679,1.0
449,172210,202507,0.519,0.843,0.9109,0.796,1.0
450,210005,202507,0.7166,0.8461,0.8795,0.8304,0.8
451,210010,202507,0.6477,0.8852,0.9272,0.8468,1.0
452,210015,202507,0.7598,0.8505,0.8989,0.852,1.0
453,210020,202507,0.8134,0.7974,0.8361,0.8208,0.8
454,210030,202507,0.8792,0.984,0.9029,0.9173,1.0
455,210040,202507,0.7325,0.6821,0.9056,0.8065,1.0
456,210043,202507,0.6203,0.8825,0.8749,0.8132,1.0
457,210047,202507,0.9455,0.8865,0.8734,0.8947,1.0
458,210050,202507,0.8213,0.8438,0.8809,0.8567,1.0
459,210055,202507,0.9116,0.8899,0.8687,0.8847,1.0
460,210060,202507,0.5777,0.9713,0.8563,0.8154,1.0
461,210070,202507,0.8799,0.8705,0.9295,0.9024,1.0
462,210080,202507,0.6953,0.7854,0.9133,0.8268,1.0
463,210083,202507,0.6157,0.9117,0.8945,0.8291,1.0
464,210087,202507,0.8079,0.791,0.8868,0.8431,1.0
465,210090,202507,0.8516,0.8872,0.897,0.8832,1.0
466,210095,202507,0.8265,0.7971,0.8631,0.8375,0.8
467,210100,202507,0.6346,0.898,0.8992,0.8328,1.0
468,210110,202507,0.8535,0.7238,0.8775,0.8331,1.0
469,210120,202507,0.852,0.9922,0.86,0.8911,1.0
470,210125,202507,0.7761,0.8468,0.8614,0.8364,1.0
471,210130,202507,0.7848,0.8805,0.8692,0.8509,1.0
472,210135,202507,0.9087,0.9346,0.9428,0.9322,1.0
473,210140,202507,0.6503,0.9026,0.8756,0.826,1.0
474,210150,202507,0.8573,0.8619,0.8803,0.87,1.0
475,210160,202507,0.6474,0.6995,0.9053,0.7894,1.0
476,210170,202507,0.9159,0.8267,0.8558,0.8636,0.8
477,210173,202507,0.8701,0.9171,0.9196,0.9066,1.0
478,210177,202507,0.734,0.9163,0.8435,0.8343,1.0
479,210180,202507,0.4934,0.9195,0.9206,0.8135,1.0
480,210190,202507,0.7087,0.9078,0.919,0.8636,1.0
481,210193,202507,0.8443,0.9565,0.8861,0.8933,0.1
482,210197,202507,0.5976,0.8833,0.8653,0.8029,1.0
483,210200,202507,0.797,0.9128,0.8511,0.853,1.0
484,210203,202507,0.7891,0.654,0.8924,0.807,1.0
485,210207,202507,0.501,0.8628,0.9139,0.7979,1.0
486,210210,202507,0.8894,0.9315,0.8572,0.8838,1.0
487,210215,202507,0.848,0.9733,0.9193,0.915,1.0
488,210220,202507,0.9458,0.8426,0.9278,0.911,1.0
489,210230,202507,0.9774,0.9262,0.9346,0.9432,1.0
490,210232,202507,0.9753,0.8848,0.8396,0.8848,0.4
491,210235,202507,0.6147,0.8444,0.8737,0.8016,0.1
492,210237,202507,0.7749,0.7887,0.9453,0.8636,1.0
493,210240,202507,0.8365,0.9158,0.8959,0.886,1.0
494,210250,202507,0.7568,0.8287,0.8806,0.8367,1.0
495,210255,202507,0.7252,0.905,0.8555,0.8353,1.0
496,210260,202507,0.9582,0.8711,0.8888,0.9017,1.0
497,210270,202507,0.934,0.8573,0.9079,0.9018,1.0
498,210275,202507,0.5569,0.9124,0.8688,0.8017,1.0
499,210280,202507,0.6166,0.7781,0.9142,0.8058,1.0
500,210290,202507,0.842,0.7397,0.887,0.8389,1.0
501,210300,202507,0.6492,0.8882,0.771,0.7699,1.0
502,210310,202507,0.8746,0.8641,0.8418,0.8556,1.0
503,210312,202507,0.7798,0.8203,0.8954,0.8477,1.0
504,210315,202507,0.8469,0.8771,0.8411,0.8516,1.0
505,210317,202507,0.8656,0.8398,0.7967,0.8247,1.0
506,210320,202507,0.9352,0.8464,0.9199,0.9054,1.0
507,210325,202507,0.8536,0.876,0.9113,0.8881,1.0
508,210330,202507,0.7235,0.92,0.7953,0.8085,1.0
509,210340,202507,0.6818,0.9617,0.8978,0.8598,1.0
510,210350,202507,0.7274,0.8491,0.8802,0.8342,1.0
511,210355,202507,0.84,0.9388,0.8764,0.8829,1.0
512,210360,202507,0.7418,0.84,0.8962,0.8436,1.0
513,210370,202507,0.7529,0.8955,0.8963,0.8603,1.0
514,210375,202507,0.8996,0.6128,0.8586,0.8074,1.0
515,210380,202507,0.7152,0.9093,0.8742,0.8432,1.0
516,210390,202507,0.8957,0.9047,0.9241,0.9122,1.0
517,210400,202507,0.8231,0.9194,0.8753,0.8733,1.0
518,210405,202507,0.7498,0.8693,0.8582,0.8339,0.8
519,210407,202507,0.772,0.8112,0.8917,0.8417,1.0
520,210408,202507,0.6714,0.7919,0.8883,0.81,1.0
521,210409,202507,0.9409,0.9039,0.8935,0.908,1.0
522,210410,202507,0.9476,0.6502,0.9024,0.8507,1.0
523,210420,202507,0.7211,0.9008,0.9028,0.8569,1.0
524,210430,202507,0.8976,0.7363,0.8927,0.8548,1.0
525,210440,202507,0.6432,0.8937,0.9091,0.8388,1.0
526,210450,202507,0.8134,0.9418,0.8987,0.8882,1.0
527,210455,202507,0.8037,0.8356,0.8384,0.829,1.0
528,210460,202507,0.9008,0.9365,0.8885,0.9036,1.0
529,210462,202507,0.9269,0.9996,0.9122,0.9377,1.0
530,210465,202507,0.8266,0.9099,0.9295,0.8989,1.0
531,210467,202507,0.819,0.905,0.8503,0.8562,1.0
532,210470,202507,0.6768,0.8846,0.8249,0.8028,1.0
533,210480,202507,0.8297,0.7196,0.9083,0.8415,1.0
534,210490,202507,0.9362,0.9312,0.9011,0.9174,1.0
535,210500,202507,0.6527,0.96,0.9047,0.8555,1.0
536,210510,202507,0.6129,0.8084,0.907,0.8088,1.0
537,210515,202507,0.8222,0.8556,0.8742,0.8566,1.0
538,210520,202507,0.9114,0.9058,0.9064,0.9075,1.0
539,210530,202507,0.6637,0.8042,0.8465,0.7902,1.0
540,210535,202507,0.6105,0.8384,0.8811,0.8028,1.0
541,210540,202507,0.931,0.8945,0.8488,0.8808,1.0
542,210542,202507,0.8286,0.6951,0.8938,0.8278,1.0
543,210545,202507,0.624,0.8087,0.9436,0.83,1.0
544,210547,202507,0.6715,0.5728,0.8411,0.7316,1.0
545,210550,202507,0.8097,0.7763,0.8821,0.8376,1.0
546,210560,202507,0.8383,0.8135,0.8303,0.8281,1.0
547,210565,202507,0.8528,0.9162,0.9372,0.9109,1.0
548,210570,202507,0.7493,0.9464,0.8287,0.8383,1.0
549,210580,202507,0.6692,0.8149,0.8794,0.8107,1.0
550,210590,202507,0.4337,0.8694,0.8709,0.7612,1.0
551,210592,202507,0.8962,0.9193,0.9063,0.907,1.0
552,210594,202507,0.9174,0.8989,0.846,0.8771,1.0
553,210596,202507,0.8395,0.98,0.9348,0.9223,1.0
554,210598,202507,0.9543,0.8114,0.8748,0.8788,1.0
555,210600,202507,0.9336,0.8802,0.902,0.9045,1.0
556,210610,202507,0.8276,0.879,0.8956,0.8745,1.0
557,210620,202507,0.686,0.8265,0.9049,0.8306,1.0
558,210630,202507,0.8922,0.9732,0.9316,0.9322,1.0
559,210632,202507,0.5841,0.8135,0.853,0.7759,1.0
560,210635,202507,0.8879,0.9084,0.8784,0.8883,1.0
561,210637,202507,0.8903,0.9161,0.9065,0.9049,1.0
562,210640,202507,0.9182,0.8697,0.8876,0.8908,0.8
563,210650,202507,0.9562,0.8939,0.8661,0.8956,1.0
564,210660,202507,0.5797,0.9623,0.9032,0.8371,1.0
565,210663,202507,0.9339,0.87,0.7767,0.8393,1.0
566,210667,202507,0.8354,0.957,0.8379,0.8671,1.0
567,210670,202507,0.5855,0.8456,0.8796,0.7976,1.0
568,210675,202507,0.9203,0.8742,0.9267,0.912,1.0
569,210680,202507,0.6708,0.9223,0.9181,0.8573,0.8
570,210690,202507,0.9843,0.8315,0.8722,0.8901,1.0
571,210700,202507,0.862,0.8844,0.9423,0.9078,1.0
572,210710,202507,0.7574,0.7908,0.8576,0.8159,1.0
573,210720,202507,0.7331,0.8156,0.9484,0.8614,1.0
574,210725,202507,0.9269,0.8374,0.9372,0.9097,1.0
575,210730,202507,0.8482,0.7924,0.9652,0.8928,1.0
576,210735,202507,0.7652,0.8953,0.869,0.8496,1.0
577,210740,202507,0.6572,0.9049,0.842,0.8115,1.0
578,210745,202507,0.9215,0.902,0.8837,0.8977,1.0
579,210750,202507,0.566,0.6729,0.8549,0.7372,0.8
580,210760,202507,0.7326,0.9134,0.8926,0.8578,1.0
581,210770,202507,0.673,0.9311,0.9056,0.8538,1.0
582,210780,202507,0.8875,0.7587,0.9018,0.8625,1.0
583,210790,202507,0.81,0.9316,0.9338,0.9023,1.0
584,210800,202507,0.9188,0.8959,0.918,0.9127,1.0
585,210805,202507,0.7178,0.8462,0.8979,0.84,1.0
586,210810,202507,0.4963,0.8928,0.8719,0.7832,1.0
587,210820,202507,0.7583,0.8929,0.8561,0.8409,1.0
588,210825,202507,0.7454,0.714,0.8597,0.7947,1.0
589,210830,202507,0.9031,0.8189,0.8834,0.8722,1.0
590,210840,202507,0.7318,0.9181,0.9135,0.8692,1.0
591,210845,202507,0.7097,0.8708,0.8474,0.8188,0.8
592,210850,202507,0.8345,0.8423,0.8541,0.8463,1.0
593,210860,202507,0.7305,0.7984,0.9129,0.8387,1.0
594,210870,202507,0.8778,0.9006,0.8382,0.8637,1.0
595,210880,202507,0.7384,0.7541,0.9372,0.8417,0.8
596,210890,202507,0.7686,0.9816,0.9085,0.8918,1.0
597,210900,202507,0.8678,0.861,0.8836,0.874,0.8
598,210905,202507,0.6216,0.9331,0.9539,0.8656,1.0
599,210910,202507,0.709,0.9077,0.8825,0.8454,0.6
600,210920,202507,0.8829,0.9091,0.8921,0.8941,1.0
601,210923,202507,0.8616,0.9256,0.8582,0.8759,1.0
602,210927,202507,0.8994,0.7619,0.926,0.8783,1.0
603,210930,202507,0.6669,0.8852,0.9252,0.8506,1.0
604,210940,202507,0.7307,0.9066,0.8748,0.8467,1.0
605,210945,202507,0.8538,0.8619,0.8758,0.8668,1.0
606,210950,202507,0.7966,0.6324,0.9384,0.8265,1.0
607,210955,202507,0.8034,0.8871,0.8935,0.8694,1.0
608,210960,202507,0.7662,0.8882,0.8525,0.8399,1.0
609,210970,202507,0.8629,0.9404,0.9067,0.9042,1.0
610,210975,202507,0.8168,0.8758,0.878,0.8622,1.0
611,210980,202507,0.8591,0.9467,0.8786,0.8908,1.0
612,210990,202507,0.7919,0.8165,0.8765,0.8404,1.0
613,211000,202507,0.879,0.866,0.8839,0.8782,1.0
614,211003,202507,0.9527,0.8839,0.9083,0.9133,0.8
615,211010,202507,0.6847,0.8543,0.9221,0.8458,1.0
616,211020,202507,0.8084,0.8787,0.9109,0.8772,1.0
617,211023,202507,0.9036,0.8684,0.9075,0.8968,1.0
618,211027,202507,0.7144,0.8836,0.8499,0.8245,1.0
619,211030,202507,0.9469,0.8875,0.9037,0.9105,0.4
620,211040,202507,0.9193,0.8316,0.9222,0.8988,1.0
621,211050,202507,0.657,0.9017,0.9076,0.8435,1.0
622,211060,202507,0.6289,0.8927,0.9297,0.8453,1.0
623,211065,202507,0.6629,0.849,0.9359,0.8459,1.0
624,211070,202507,0.7685,0.9976,0.8711,0.8771,1.0
625,211080,202507,0.7021,0.6916,0.9429,0.8199,1.0
626,211085,202507,0.7644,0.8888,0.9058,0.8662,1.0
627,211090,202507,0.5864,0.9103,0.9145,0.8314,1.0
628,211100,202507,0.7465,0.8857,0.9002,0.8582,1.0
629,211102,202507,0.7026,0.6886,0.8536,0.7746,1.0
630,211105,202507,0.7255,0.8055,0.8804,0.823,1.0
631,211107,202507,0.5903,0.8574,0.8641,0.794,1.0
632,211110,202507,0.9242,0.8943,0.9354,0.9223,1.0
633,211120,202507,0.78,0.7821,0.767,0.774,1.0
634,211125,202507,0.9319,0.9341,0.9062,0.9196,1.0
635,211130,202507,0.6413,0.7941,0.8598,0.7888,1.0
636,211140,202507,0.6667,0.8586,0.9061,0.8344,1.0
637,211150,202507,0.6102,0.9062,0.8712,0.8147,1.0
638,211153,202507,0.6584,0.7667,0.9321,0.8223,1.0
639,211157,202507,0.9103,0.8816,0.8659,0.8809,1.0
640,211160,202507,0.974,0.8955,0.8785,0.9066,1.0
641,211163,202507,0.7993,0.9598,0.8836,0.8816,1.0
642,211167,202507,0.8764,0.929,0.7889,0.8458,1.0
643,211170,202507,0.7392,0.8749,0.8241,0.8156,1.0
644,211172,202507,0.8488,0.7232,0.9038,0.8449,1.0
645,211174,202507,0.6089,0.8275,0.9315,0.8249,1.0
646,211176,202507,0.6613,0.7519,0.9206,0.8136,0.6
647,211178,202507,0.6169,0.8617,0.6732,0.7063,1.0
648,211180,202507,0.832,0.9415,0.8734,0.8801,0.6
649,211190,202507,0.9156,0.8908,0.9132,0.9082,1.0
650,211195,202507,0.9377,0.9654,0.9359,0.9437,1.0
651,211200,202507,0.89,0.7624,0.8651,0.8457,1.0
652,211210,202507,0.87,0.8792,0.8859,0.8803,1.0
653,211220,202507,0.7573,0.8989,0.8458,0.837,1.0
654,211223,202507,0.5819,0.864,0.8508,0.7869,0.6
655,211227,202507,0.7514,0.9189,0.8812,0.8582,1.0
656,211230,202507,0.8084,0.8829,0.9292,0.8874,1.0
657,211240,202507,0.6903,0.884,0.8868,0.837,1.0
658,211245,202507,0.8515,0.8428,0.8404,0.8438,1.0
659,211250,202507,0.8329,0.7629,0.8805,0.8392,1.0
660,211260,202507,0.4694,0.8269,0.8975,0.7728,1.0
661,211270,202507,0.7808,0.8648,0.8791,0.851,1.0
662,211280,202507,0.8753,0.8667,0.8292,0.8501,1.0
663,211285,202507,0.9799,0.8837,0.894,0.9129,1.0
664,211290,202507,0.8551,0.8489,0.8818,0.8669,1.0
665,211300,202507,0.9268,0.9465,0.8519,0.8943,1.0
666,211400,202507,0.7138,0.8759,0.8421,0.8185,1.0
667,220005,202507,0.9518,0.9669,0.9283,0.9438,1.0
668,220010,202507,0.9431,0.9576,0.9138,0.9321,1.0
669,220020,202507,0.8675,0.8729,0.9033,0.8868,0.8
670,220025,202507,0.9232,0.9687,0.9419,0.9439,1.0
671,220027,202507,0.8152,0.9375,0.9231,0.8997,1.0
672,220030,202507,0.8521,0.924,0.9367,0.9124,1.0
673,220040,202507,0.8908,0.9245,0.8766,0.8921,1.0
674,220045,202507,0.8166,0.9472,0.9467,0.9143,1.0
675,220050,202507,0.8443,0.935,0.9536,0.9216,1.0
676,220060,202507,0.9092,0.887,0.9488,0.9235,1.0
677,220070,202507,0.893,0.7828,0.9235,0.8807,1.0
678,220080,202507,0.8836,0.9286,0.8936,0.8999,1.0
679,220090,202507,0.9933,0.9799,0.8975,0.9421,1.0
680,220095,202507,0.7333,0.8785,0.958,0.882,1.0
681,220100,202507,0.842,0.8999,0.9214,0.8962,1.0
682,220105,202507,0.7467,0.7808,0.9052,0.8345,1.0
683,220110,202507,0.864,0.9083,0.8867,0.8864,1.0
684,220115,202507,0.8395,0.9146,0.8721,0.8746,1.0
685,220117,202507,0.9333,0.9209,0.9371,0.9321,1.0
686,220120,202507,0.719,0.8625,0.94,0.8654,1.0
687,220130,202507,0.7015,0.8996,0.9014,0.851,1.0
688,220140,202507,0.8647,0.9116,0.9099,0.899,1.0
689,220150,202507,0.8752,0.9236,0.9416,0.9205,1.0
690,220155,202507,0.9741,0.9343,0.9267,0.9405,1.0
691,220157,202507,0.9578,0.9626,0.9332,0.9467,1.0
692,220160,202507,0.8797,0.9435,0.9415,0.9266,1.0
693,220170,202507,0.6957,0.9072,0.8993,0.8504,1.0
694,220173,202507,0.9162,0.944,0.7061,0.8181,0.6
695,220177,202507,0.9013,0.888,0.9665,0.9306,1.0
696,220180,202507,0.87,0.9306,0.9624,0.9314,1.0
697,220190,202507,0.8493,0.8231,0.8775,0.8569,1.0
698,220191,202507,0.766,0.8532,0.9464,0.878,1.0
699,220192,202507,0.9568,0.9382,0.9271,0.9373,1.0
700,220194,202507,0.9252,0.9484,0.933,0.9349,1.0
701,220196,202507,0.8524,0.7645,0.9286,0.8685,1.0
702,220198,202507,0.9531,0.975,0.9433,0.9537,1.0
703,220200,202507,0.9036,0.8577,0.9411,0.9109,0.8
704,220202,202507,0.8335,0.9384,0.9583,0.9221,1.0
705,220205,202507,0.9203,0.9595,0.9253,0.9326,1.0
706,220207,202507,0.9591,0.9394,0.8832,0.9162,1.0
707,220208,202507,0.9505,0.8756,0.9312,0.9221,1.0
708,220209,202507,0.9371,0.9613,0.9302,0.9397,1.0
709,220210,202507,0.9825,0.9762,0.9383,0.9588,1.0
710,220211,202507,0.9222,0.947,0.9372,0.9359,1.0
711,220213,202507,0.7264,0.923,0.9624,0.8936,1.0
712,220217,202507,0.9881,0.8478,0.9404,0.9292,1.0
713,220220,202507,0.8467,0.8872,0.884,0.8755,1.0
714,220225,202507,0.9295,0.8644,0.9209,0.9089,1.0
715,220230,202507,0.7128,0.8419,0.9173,0.8473,1.0
716,220240,202507,0.9133,0.8746,0.9411,0.9175,1.0
717,220245,202507,0.7997,0.9779,0.9725,0.9307,1.0
718,220250,202507,0.9394,0.8885,0.8962,0.9051,1.0
719,220253,202507,0.9493,0.9518,0.8904,0.9205,1.0
720,220255,202507,0.8243,0.922,0.9147,0.8939,1.0
721,220260,202507,0.9121,0.9664,0.9408,0.94,1.0
722,220265,202507,0.6534,0.9267,0.8879,0.839,1.0
723,220270,202507,0.8889,0.9228,0.9377,0.9218,1.0
724,220271,202507,0.9628,0.9649,0.9236,0.9437,1.0
725,220272,202507,0.9513,0.9968,0.9269,0.9505,1.0
726,220273,202507,0.9145,0.9547,0.9425,0.9386,1.0
727,220275,202507,0.8746,0.9014,0.9301,0.9091,1.0
728,220277,202507,0.8731,0.8722,0.928,0.9003,1.0
729,220280,202507,0.8802,0.8864,0.9593,0.9213,1.0
730,220285,202507,0.6313,0.8902,0.9231,0.8419,1.0
731,220290,202507,0.4809,0.8058,0.8697,0.7565,1.0
732,220300,202507,0.9957,0.9082,0.9,0.926,1.0
733,220310,202507,0.8437,0.8558,0.9106,0.8802,1.0
734,220320,202507,0.8485,0.856,0.9094,0.8808,1.0
735,220323,202507,0.3984,0.9504,0.882,0.7782,1.0
736,220325,202507,0.9388,0.9164,0.9362,0.9319,1.0
737,220327,202507,0.8851,0.9524,0.9595,0.9391,1.0
738,220330,202507,0.8167,0.878,0.9127,0.88,1.0
739,220335,202507,0.7571,0.8352,0.9258,0.861,1.0
740,220340,202507,0.7572,0.8244,0.9302,0.8605,1.0
741,220342,202507,0.908,0.9412,0.9629,0.9438,1.0
742,220345,202507,0.9081,0.9171,0.9561,0.9344,1.0
743,220350,202507,0.8629,0.9272,0.8853,0.8902,1.0
744,220360,202507,0.8978,0.811,0.9368,0.8956,1.0
745,220370,202507,0.7405,0.9443,0.9111,0.8768,1.0
746,220375,202507,0.6002,0.7923,0.9009,0.7986,1.0
747,220380,202507,0.6868,0.8506,0.9474,0.8581,1.0
748,220385,202507,0.9718,0.9719,0.9317,0.9518,1.0
749,220390,202507,0.6574,0.9158,0.8776,0.8321,0.8
750,220400,202507,0.8777,0.92,0.9656,0.9322,1.0
751,220410,202507,0.8997,0.9296,0.9121,0.9134,1.0
752,220415,202507,0.9577,0.963,0.937,0.9487,1.0
753,220420,202507,0.9883,0.989,0.8972,0.9429,1.0
754,220430,202507,0.9282,0.8805,0.9,0.9022,1.0
755,220435,202507,0.6269,0.8314,0.9509,0.84,1.0
756,220440,202507,0.8885,0.8533,0.9346,0.9028,1.0
757,220450,202507,0.8162,0.939,0.9033,0.8905,1.0
758,220455,202507,0.8784,0.8456,0.944,0.903,1.0
759,220460,202507,0.8759,0.8883,0.8993,0.8907,1.0
760,220465,202507,0.561,0.9056,0.8926,0.813,1.0
761,220470,202507,0.692,0.918,0.8881,0.8466,1.0
762,220480,202507,0.9061,0.8758,0.919,0.905,1.0
763,220490,202507,0.9609,0.9423,0.9353,0.9435,1.0
764,220500,202507,0.9102,0.9173,0.942,0.9279,1.0
765,220510,202507,0.8201,0.962,0.9077,0.8994,1.0
766,220515,202507,0.9084,0.9491,0.9367,0.9327,1.0
767,220520,202507,0.6805,0.9391,0.9388,0.8743,1.0
768,220525,202507,0.823,0.9917,0.9508,0.9291,1.0
769,220527,202507,0.8945,0.907,0.9538,0.9273,1.0
770,220530,202507,0.8038,0.8233,0.8779,0.8457,1.0
771,220535,202507,0.9475,0.9024,0.9443,0.9346,1.0
772,220540,202507,0.7438,0.986,0.8869,0.8759,1.0
773,220545,202507,0.9086,0.9253,0.9156,0.9163,1.0
774,220550,202507,0.7954,0.7809,0.8696,0.8289,1.0
775,220551,202507,0.9087,0.8924,0.9312,0.9159,1.0
776,220552,202507,0.7755,0.8862,0.9072,0.869,1.0
777,220553,202507,0.8817,0.9309,0.909,0.9077,1.0
778,220554,202507,0.7762,0.9037,0.9055,0.8727,1.0
779,220555,202507,0.8701,0.9215,0.9641,0.93,1.0
780,220556,202507,0.9787,0.9438,0.9245,0.9429,0.1
781,220557,202507,0.843,0.9509,0.9499,0.9234,1.0
782,220558,202507,0.7441,0.9183,0.8717,0.8515,1.0
783,220559,202507,0.9309,0.8864,0.9602,0.9344,1.0
784,220560,202507,0.7694,0.9064,0.8894,0.8637,1.0
785,220570,202507,0.8272,0.8808,0.8703,0.8622,1.0
786,220580,202507,0.7897,0.8953,0.9411,0.8918,1.0
787,220585,202507,0.8644,0.8904,0.9432,0.9103,1.0
788,220590,202507,0.8762,0.8759,0.9085,0.8923,1.0
789,220595,202507,0.9257,0.8773,0.8859,0.8937,1.0
790,220600,202507,0.7055,0.9267,0.9631,0.8896,1.0
791,220605,202507,0.9459,0.9624,0.9578,0.956,1.0
792,220610,202507,0.9162,0.8815,0.944,0.9214,1.0
793,220620,202507,0.837,0.9086,0.9493,0.9111,1.0
794,220630,202507,0.6649,0.9536,0.9574,0.8833,1.0
795,220635,202507,0.8872,0.9347,0.9629,0.9369,1.0
796,220640,202507,0.9669,0.9287,0.8682,0.908,1.0
797,220650,202507,0.9417,0.9592,0.9157,0.9331,1.0
798,220660,202507,0.9557,0.9293,0.7141,0.8283,1.0
799,220665,202507,0.8838,0.8515,0.9029,0.8853,1.0
800,220667,202507,0.8343,0.9514,0.8905,0.8917,1.0
801,220669,202507,0.7535,0.8534,0.8714,0.8374,1.0
802,220670,202507,0.8065,0.6695,0.9634,0.8507,1.0
803,220672,202507,0.6125,0.8856,0.9171,0.8331,0.6
804,220675,202507,0.8343,0.9681,0.9352,0.9182,1.0
805,220680,202507,0.9651,0.9155,0.9707,0.9555,1.0
806,220690,202507,0.8798,0.879,0.9054,0.8924,1.0
807,220695,202507,0.9171,0.9252,0.9076,0.9144,1.0
808,220700,202507,0.8576,0.8856,0.9376,0.9046,1.0
809,220710,202507,0.8313,0.8803,0.9756,0.9157,1.0
810,220720,202507,0.8826,0.9088,0.9443,0.92,1.0
811,220730,202507,0.8847,0.9505,0.9394,0.9285,1.0
812,220735,202507,0.9242,0.946,0.9557,0.9454,1.0
813,220740,202507,0.8675,0.8729,0.8621,0.8662,1.0
814,220750,202507,0.7509,0.9285,0.9096,0.8747,1.0
815,220755,202507,0.8333,0.9288,0.9024,0.8917,1.0
816,220760,202507,0.832,0.7469,0.9154,0.8524,1.0
817,220770,202507,0.8063,0.8032,0.8598,0.8323,0.8
818,220775,202507,0.5358,1.0,0.9129,0.8404,1.0
819,220777,202507,0.9705,0.976,0.9489,0.9611,1.0
820,220779,202507,0.8772,0.8899,0.9475,0.9155,1.0
821,220780,202507,0.8625,0.8543,0.9255,0.892,1.0
822,220785,202507,0.8905,0.913,0.8513,0.8765,1.0
823,220790,202507,0.9259,0.9352,0.9289,0.9297,1.0
824,220793,202507,0.8844,0.9317,0.9408,0.9244,1.0
825,220795,202507,0.9721,1.0,0.9273,0.9567,1.0
826,220800,202507,0.8678,0.831,0.8843,0.8669,1.0
827,220810,202507,0.8498,0.8804,0.9308,0.898,1.0
828,220820,202507,0.8363,0.9233,0.9313,0.9056,1.0
829,220830,202507,0.8639,0.8316,0.8888,0.8683,1.0
830,220840,202507,0.9222,0.8733,0.8942,0.896,1.0
831,220850,202507,0.7978,0.9375,0.9696,0.9186,1.0
832,220855,202507,0.9292,0.9639,0.9464,0.9465,1.0
833,220860,202507,0.886,0.9133,0.9285,0.9141,1.0
834,220865,202507,0.9738,0.9934,0.9446,0.9641,1.0
835,220870,202507,0.6432,0.7873,0.8891,0.8022,1.0
836,220880,202507,0.7949,0.893,0.9659,0.9049,1.0
837,220885,202507,0.8439,0.8615,0.9289,0.8908,1.0
838,220887,202507,0.8322,0.8452,0.9418,0.8903,1.0
839,220890,202507,0.7002,0.8885,0.893,0.8437,1.0
840,220900,202507,0.8878,0.8773,0.9713,0.9269,1.0
841,220910,202507,0.9772,0.8715,0.9242,0.9243,1.0
842,220915,202507,0.904,0.9137,0.8188,0.8638,1.0
843,220920,202507,0.9409,0.7984,0.9386,0.9041,1.0
844,220930,202507,0.768,0.9056,0.9048,0.8708,1.0
845,220935,202507,0.919,0.9274,0.8929,0.9081,1.0
846,220937,202507,0.867,0.9305,0.9326,0.9157,1.0
847,220940,202507,0.835,0.8486,0.9429,0.8924,1.0
848,220945,202507,0.9507,0.9008,0.949,0.9374,1.0
849,220950,202507,0.905,0.9539,0.9636,0.9465,1.0
850,220955,202507,0.7916,0.8819,0.9596,0.8982,1.0
851,220960,202507,0.9495,0.9526,0.8925,0.9218,1.0
852,220965,202507,0.9315,0.9868,0.9626,0.9609,1.0
853,220970,202507,0.6528,0.8667,0.9123,0.836,1.0
854,220975,202507,0.6968,0.8156,0.9693,0.8628,1.0
855,220980,202507,0.9006,0.886,0.9514,0.9224,1.0
856,220985,202507,0.8971,0.9144,0.948,0.9269,1.0
857,220987,202507,0.8927,0.8951,0.9405,0.9172,1.0
858,220990,202507,0.9416,0.969,0.9253,0.9403,1.0
859,220995,202507,0.965,0.9668,0.9418,0.9539,1.0
860,220997,202507,0.9148,0.9299,0.9384,0.9304,1.0
861,221000,202507,0.8615,0.8542,0.9262,0.892,1.0
862,221005,202507,0.9551,0.8785,0.9262,0.9215,1.0
863,221010,202507,0.8954,0.9376,0.9225,0.9195,1.0
864,221020,202507,0.9213,0.9486,0.9085,0.9217,1.0
865,221030,202507,0.89,0.9049,0.9415,0.9195,1.0
866,221035,202507,0.9515,0.9362,0.9264,0.9351,1.0
867,221037,202507,0.9238,0.9357,0.9519,0.9408,1.0
868,221038,202507,0.9754,0.9833,0.9364,0.9579,1.0
869,221039,202507,0.9524,0.9567,0.9173,0.9359,1.0
870,221040,202507,0.9514,0.9219,0.919,0.9278,0.8
